"axis","series","bin_unit","bin","variance","predicted","observed","fitted_predicted","lower","upper","unit","n_samples","probability","effective_sample_size","effective_size_type","effective_size_definition","uncertainty","scope","region","group"
"length","F20_R2","cm",101,351150.147943796,2309.12613022725,1795.30017028862,2309.12613022725,1147.69217463325,3470.56008582126,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",103,349975.688440596,1663.7582293684,1421.00199402923,1663.7582293684,504.268171028694,2823.24828770812,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",105,286243.466679761,1111.14169384852,966.048555655588,1111.14169384852,62.5271364714854,2159.75625122555,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",107,235885.679351989,687.259814937204,571.45820431147,687.259814937204,0,1639.17636780417,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",109,186881.242525236,385.589624856962,331.692061623311,385.589624856962,0,1232.87741393506,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",111,153262.97616731,204.630726324176,158.605581826302,204.630726324176,0,971.933412155358,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",113,131106.422633083,95.1908797720902,57.7020105281914,95.1908797720902,0,804.866808399734,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",115,107374.516758743,39.2053444105366,28.0045178425782,39.2053444105366,0,681.447342819736,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",117,89942.2938806008,14.3559680525851,13.3109753447405,14.3559680525851,0,602.156629995983,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",119,80007.171469065,2.76409186836664,10.519704718882,2.76409186836664,0,557.15046846742,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",121,,0,4.28635255594627,0,,,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",123,,0,1.42831444865464,0,,,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",125,,0,0,0,,,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",127,,0,0.0158193700874994,0,,,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F20_R2","cm",129,,0,0.836380489470122,0,,,"count",39,0.95,346.104330419679,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",31,,0,0.600651301504375,0,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",33,,0,0,0,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",35,,0,0,0,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",37,,0,1.63456111913501,0,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",39,,0,2.62417566634508,0,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",41,,7.70469131235999e-07,1.44138800559088,7.70469131235999e-07,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",43,,8.18328355815104e-06,3.36086891213487,8.18328355815104e-06,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",45,,3.56730516523642e-05,4.04301340626161,3.56730516523642e-05,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",47,,6.87328632337776e-05,8.55198388406473,6.87328632337776e-05,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",49,,7.80923269769105e-05,38.970414035252,7.80923269769105e-05,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",51,,9.18801780335089e-05,46.6685049482536,9.18801780335089e-05,,,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",53,559815.374765459,0.000106696662982902,91.3525528391555,0.000106696662982902,0,1466.46105379105,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",55,716751.15773456,0.000116671486661224,183.732703356845,0.000116671486661224,0,1659.32831118942,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
"length","F3_R1","cm",57,870913.470535743,0.000138203326376336,229.699419127643,0.000138203326376336,0,1829.09232654454,"count",178,0.95,2260.50924580899,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/series/bin_unit",,
