"time","metric","group","facet","value","lower","upper","probability","unit","definition","label","uncertainty"
1988,"fishing_mortality","Ensemble","all",0.120539911349748,0.112430084470436,0.127230193123201,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1988,"fishing_mortality","Ensemble","all",0.120539911349748,0.106514346999965,0.134889847402404,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1988,"fishing_mortality","Ensemble","all",0.120539911349748,0.101117829556095,0.140788599839736,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1989,"fishing_mortality","Ensemble","all",0.111507913443986,0.103843788650384,0.1176685772033,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1989,"fishing_mortality","Ensemble","all",0.111507913443986,0.0983798365908603,0.124867028414016,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1989,"fishing_mortality","Ensemble","all",0.111507913443986,0.093311037244993,0.130408202914997,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1990,"fishing_mortality","Ensemble","all",0.106228405828156,0.0987729670910911,0.112056821081281,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1990,"fishing_mortality","Ensemble","all",0.106228405828156,0.0935758266171463,0.119035371595333,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1990,"fishing_mortality","Ensemble","all",0.106228405828156,0.0886740582154464,0.124394548885113,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1991,"fishing_mortality","Ensemble","all",0.113649529399048,0.105509915266851,0.119997111190435,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1991,"fishing_mortality","Ensemble","all",0.113649529399048,0.0999234257116478,0.127438908659399,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1991,"fishing_mortality","Ensemble","all",0.113649529399048,0.0946360154431326,0.133258470550937,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1992,"fishing_mortality","Ensemble","all",0.131181104828758,0.121685958441204,0.138789217298112,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1992,"fishing_mortality","Ensemble","all",0.131181104828758,0.115141789549127,0.147305931069839,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1992,"fishing_mortality","Ensemble","all",0.131181104828758,0.109045316027594,0.154127367256006,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1993,"fishing_mortality","Ensemble","all",0.146442444735067,0.13573102832841,0.155154503049707,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1993,"fishing_mortality","Ensemble","all",0.146442444735067,0.128313900069122,0.164675907256293,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1993,"fishing_mortality","Ensemble","all",0.146442444735067,0.121519995811777,0.172407288878581,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1994,"fishing_mortality","Ensemble","all",0.148247800402576,0.137291246400032,0.157183794907503,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1994,"fishing_mortality","Ensemble","all",0.148247800402576,0.129669592826273,0.166941801887061,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1994,"fishing_mortality","Ensemble","all",0.148247800402576,0.122803907984054,0.174886374275682,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1995,"fishing_mortality","Ensemble","all",0.13750645382627,0.127340761796138,0.145903159653763,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1995,"fishing_mortality","Ensemble","all",0.13750645382627,0.120064392020957,0.155064814719286,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1995,"fishing_mortality","Ensemble","all",0.13750645382627,0.113707278850308,0.16254318025233,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1996,"fishing_mortality","Ensemble","all",0.127223656893915,0.117818160068546,0.13524208117905,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1996,"fishing_mortality","Ensemble","all",0.127223656893915,0.110891527730159,0.143671624400744,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1996,"fishing_mortality","Ensemble","all",0.127223656893915,0.105020095079889,0.150692068788348,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1997,"fishing_mortality","Ensemble","all",0.130905924347303,0.121228201776434,0.139437318092272,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1997,"fishing_mortality","Ensemble","all",0.130905924347303,0.113915222382417,0.148038602238687,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1997,"fishing_mortality","Ensemble","all",0.130905924347303,0.107870146064573,0.155366567465085,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1998,"fishing_mortality","Ensemble","all",0.149684828950342,0.138618803826788,0.15976150989507,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1998,"fishing_mortality","Ensemble","all",0.149684828950342,0.130148866271039,0.169514014611978,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1998,"fishing_mortality","Ensemble","all",0.149684828950342,0.123127556098547,0.17801258475877,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1999,"fishing_mortality","Ensemble","all",0.170408188512995,0.157810109545555,0.182246161098785,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1999,"fishing_mortality","Ensemble","all",0.170408188512995,0.14804462149108,0.193254687837927,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
1999,"fishing_mortality","Ensemble","all",0.170408188512995,0.139926995939984,0.203065871253131,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
2000,"fishing_mortality","Ensemble","all",0.177252512484862,0.164148440615152,0.189852164760962,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
2000,"fishing_mortality","Ensemble","all",0.177252512484862,0.153862778123649,0.201299796663241,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
2000,"fishing_mortality","Ensemble","all",0.177252512484862,0.145289786745788,0.211646625008251,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
2001,"fishing_mortality","Ensemble","all",0.166708977282487,0.154312904016004,0.178638737172687,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
2001,"fishing_mortality","Ensemble","all",0.166708977282487,0.144523167841768,0.189504611899361,0.8,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
2001,"fishing_mortality","Ensemble","all",0.166708977282487,0.136342186890903,0.199364676905584,0.95,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
2002,"fishing_mortality","Ensemble","all",0.151556808249218,0.140183390250068,0.162570825614551,0.5,"per year","Illustrative annual population-weighted fishing mortality","Fishing mortality","illustrative model spread and parameter perturbations"
